"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mouse.line","genus","protein.name","submitted.name","pathway","protein.function","keywords"
"UniRef90_W4TX41",4.875,0.364997572867305,1.29554179318708,0.28173353788101,0.778147836207229,0.823718924957487,"Balbc","g__Cutibacterium",NA,"Cardiolipin synthetase",NA,NA,"Reference proteome"
"UniRef90_A0A2B7IQA9",11.0693405522487,0.974752764475074,1.38584750967429,0.703362208086059,0.481830051958344,0.824313366525136,"Nude","g__Cutibacterium","Ribonucleoside-diphosphate reductase subunit beta",NA,"Genetic information processing; DNA replication","Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides","Deoxyribonucleotide synthesis;Iron;Metal-binding;Oxidoreductase"
"UniRef90_A0A2B7JFI3",6.125,0.441510908077594,1.58246452457357,0.279002088970412,0.780243221632671,0.824447753140389,"Balbc","g__Cutibacterium",NA,"Alcohol dehydrogenase",NA,NA,""
"UniRef90_W4U1R0",8.25,0.473932936345994,1.70116871767721,0.278592553120248,0.78055752828636,0.824447753140389,"Balbc","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_A0A3D8Z2Z4",8,0.46566527707513,1.68956797287626,0.275612040800228,0.782846060527529,0.825954323772437,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_Q6A7V2",5.875,0.428844459711934,1.56552902059539,0.273929421984679,0.784138860592935,0.826408172110046,"Balbc","g__Cutibacterium","50S ribosomal protein L35",NA,NA,NA,"Ribonucleoprotein;Ribosomal protein"
"UniRef90_U7J940",5.625,0.415038618904205,1.547344530882,0.268226377914446,0.788525072036235,0.828297169967888,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_U7M9C4",7.625,-0.407420758007805,1.51753926579529,-0.268474607010771,0.788334018296791,0.828297169967888,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_U7M9L0",5.375,0.399931625689181,1.48508279493977,0.269299211499788,0.787699438907586,0.828297169967888,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4UEV9",19.25,0.473934655759409,1.8104710064193,0.261774231169127,0.793495507019375,0.832605362239388,"Balbc","g__Cutibacterium","HNH endonuclease",NA,NA,NA,"Reference proteome"
"UniRef90_H9ZMN5",8.03100382772763,1.04858928244781,1.51305035014083,0.693029998869645,0.4882907256083,0.833224302288009,"Nude","g__Cutibacterium","Helix-turn-helix DNA binding protein",NA,NA,NA,""
"UniRef90_U7MC52",6.50153817900424,-0.942887550714905,1.35978469948455,-0.693409442739222,0.488052638041621,0.833224302288009,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4TPU5",8.375,-0.394275206636981,1.53608003469331,-0.256676213304016,0.797428735518093,0.835816989744347,"Balbc","g__Cutibacterium",NA,"Uncharacterized protein Q1 colocalized with Q",NA,NA,"Reference proteome"
"UniRef90_A0A2B7IDM0",4.875,0.364997767517096,1.45365720832224,0.251089297688252,0.801745070120936,0.837869880618004,"Balbc","g__Cutibacterium",NA,"Transporter",NA,NA,""
"UniRef90_D4H9L0",4.875,0.364997767517096,1.45365720832224,0.251089297688252,0.801745070120936,0.837869880618004,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_F9NWW7",3.5,-0.34103498609165,1.3600860571686,-0.250745152701299,0.802011148775271,0.837869880618004,"Balbc","g__Cutibacterium",NA,"Dihydroxyacetone kinase, L subunit",NA,NA,"Kinase;Transferase"
"UniRef90_A0A3A8VWB0",5.125,-0.369946806044542,1.48600973308223,-0.248953151388323,0.803397020394635,0.838403426512048,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_Q6AAB2",8.09046355254449,-0.976424864914375,1.42093815442402,-0.68716915079965,0.49197614194637,0.838438213739588,"Nude","g__Cutibacterium","Outer membrane lipoprotein-sorting protein",NA,NA,NA,"Signal"
"UniRef90_W4U9W5",5.95504225970227,-0.948151612466286,1.38340960436328,-0.685373015682276,0.493108567427447,0.839293482411678,"Nude","g__Cutibacterium","Adenylosuccinate synthetase",NA,"Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 1/2","Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP","Cytoplasm;GTP-binding;Ligase;Magnesium;Metal-binding;Nucleotide-binding;Purine biosynthesis;Reference proteome"
"UniRef90_W4UE57",9.125,0.379415456422192,1.55899699183704,0.243371512843722,0.807717609933613,0.841995071073341,"Balbc","g__Cutibacterium",NA,"Dihydroorotase",NA,NA,"Reference proteome"
"UniRef90_W4U6M7",12.7890469325885,-1.06404473512327,1.56132333560536,-0.681501845811275,0.495553999214441,0.842378509520334,"Nude","g__Cutibacterium","Ribonuclease VapC",NA,NA,"Toxic component of a toxin-antitoxin (TA) system. An RNase","Hydrolase;Magnesium;Metal-binding;Nuclease;Reference proteome;Toxin;Toxin-antitoxin system"
"UniRef90_A0A2B7JVN9",7.71112286191981,-0.972024944928933,1.43168506534787,-0.67893768570726,0.497177346130327,0.842604789346262,"Nude","g__Cutibacterium",NA,"ABC transporter ATP-binding protein",NA,NA,"ATP-binding;Nucleotide-binding"
"UniRef90_F3NXL9",7.98497706560033,-1.0618749110007,1.56836682672571,-0.6770577475281,0.498369315663378,0.842604789346262,"Nude","g__Cutibacterium",NA,"Alkaline shock protein 23",NA,NA,""
"UniRef90_W4TPV5",5.2153305843609,-0.970569527980186,1.43325938675081,-0.677176467115599,0.498293996909193,0.842604789346262,"Nude","g__Cutibacterium","DUF222 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U4Q8",5.04189779926743,-0.870849378181986,1.28767396239645,-0.676296487785831,0.498852422242565,0.842604789346262,"Nude","g__Cutibacterium",NA,"Xaa-Pro aminopeptidase",NA,NA,"Aminopeptidase;Hydrolase;Manganese;Protease;Reference proteome"
"UniRef90_W4U9I7",8.53082009565833,1.03503731325493,1.52359954400693,0.679336848928737,0.496924453417334,0.842604789346262,"Nude","g__Cutibacterium",NA,"NADPH-dependent mycothiol reductase Mtr",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_A0A2B7JSG4",12.25,-0.37492297899903,1.55984268970483,-0.240359480781986,0.810051587183908,0.842605379893658,"Balbc","g__Cutibacterium","DUF5753 domain-containing protein",NA,NA,NA,""
"UniRef90_D1YC10",3.5,0.321928650450253,1.33943927923119,0.240345833844019,0.81006216584766,0.842605379893658,"Balbc","g__Cutibacterium",NA,"Transcriptional regulator, MarR family",NA,NA,""
"UniRef90_E4HMG2",5.67938892608473,0.944489616219686,1.39971631906968,0.674772168725901,0.499820525111934,0.843169985961957,"Nude","g__Cutibacterium","DUF3145 domain-containing protein",NA,NA,NA,""
"UniRef90_E6D7V0",5.23206327310318,-0.962436909514018,1.43457130028505,-0.670888166606136,0.502291775326384,0.846266269568882,"Nude","g__Cutibacterium","AXE1 domain-containing protein",NA,NA,NA,""
"UniRef90_A0A1B9VS19",6.375,0.338417538984039,1.45404804644678,0.232741648263289,0.815962026498507,0.847821715168731,"Balbc","g__Cutibacterium",NA,"DNA starvation/stationary phase protection protein",NA,NA,""
"UniRef90_W4U5T9",8.25,0.385495272860473,1.70429140233113,0.226190939139394,0.821052917529852,0.852187101834884,"Balbc","g__Cutibacterium","Transmembrane protein",NA,NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_A0A2B7ICN5",10.1551872776439,-0.997907381778706,1.50958034142062,-0.661049534362381,0.508580547506516,0.855778392833341,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,""
"UniRef90_E6D6T7",6.625,0.353638591575724,1.61833788701411,0.218519627089865,0.827024267597682,0.857455896491969,"Balbc","g__Cutibacterium","Transposase",NA,NA,NA,""
"UniRef90_W4UKW4",7.75,0.362572052548224,1.68085779862539,0.215706559379821,0.82921648794001,0.858799346428681,"Balbc","g__Cutibacterium",NA,"Chorismate mutase I",NA,NA,"Reference proteome"
"UniRef90_A0A085B5I6",6.58842547745191,-0.973097256058269,1.50489946469741,-0.646619444611159,0.517878270241523,0.865970230895304,"Nude","g__Cutibacterium","Lipoprotein",NA,NA,NA,"Signal"
"UniRef90_A0A2B7ICP6",7.55349221580248,0.973046232888899,1.50185332893717,0.647896977781115,0.517051585596437,0.865970230895304,"Nude","g__Cutibacterium","Transposase",NA,NA,NA,""
"UniRef90_A0A2B7JFL7",9.35985159989017,0.974985643497713,1.51021061569535,0.645595808534823,0.518541152534603,0.865970230895304,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,""
"UniRef90_A0A2W5CND1",17.6267151088785,1.04629988050281,1.61036278131822,0.649729298665434,0.51586709509173,0.865970230895304,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4TGD5",5.16801968562297,-0.832731568735784,1.28819673617886,-0.646431981504542,0.51799963407947,0.865970230895304,"Nude","g__Cutibacterium","phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",NA,NA,NA,"Isomerase;Magnesium;Metal-binding;Reference proteome"
"UniRef90_W4U9J1",6.25940869948891,0.842202148074767,1.3014235550701,0.64713916141575,0.517541881896556,0.865970230895304,"Nude","g__Cutibacterium","DNA-(apurinic or apyrimidinic site) lyase",NA,NA,NA,"DNA damage;DNA repair;DNA-binding;Glycosidase;Hydrolase;Lyase;Multifunctional enzyme;Reference proteome"
"UniRef90_A0A085B0L0",7.25,0.33642956283611,1.65547339046829,0.203222573538886,0.838961069825244,0.867953245024388,"Balbc","g__Cutibacterium",NA,"Acetolactate synthase 1 catalytic subunit",NA,NA,"Transferase"
"UniRef90_W4U0C1",5.72070019623996,0.900141154896115,1.40146395690657,0.642286339552379,0.52068728222314,0.868464627367167,"Nude","g__Cutibacterium",NA,"Imidazoleglycerol-phosphate dehydratase","Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 6/9",NA,"Amino-acid biosynthesis;Histidine biosynthesis;Lyase;Reference proteome"
"UniRef90_W4U244",8.39733952065979,0.918168402435382,1.43557838062327,0.639580823191798,0.522445153060176,0.870306005911257,"Nude","g__Cutibacterium",NA,"PTS system",NA,NA,"Kinase;Phosphotransferase system;Reference proteome;Sugar transport;Transferase;Transport"
"UniRef90_W4ULC6",3.75,-0.263032496384946,1.38222999221789,-0.190295752418808,0.849077381917808,0.87747155542315,"Balbc","g__Cutibacterium","Transmembrane protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U967",6.5,-0.304851011055712,1.62728109755763,-0.187337646527855,0.851395907791743,0.878919482397079,"Balbc","g__Cutibacterium","CBS domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_S3YAI5",5.52990330977293,-0.831329287147082,1.31998274501005,-0.629803147268225,0.528823386257552,0.879666156925293,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4U454",9.70153754659279,0.889285988236318,1.41393560104063,0.628943770552083,0.529385869043696,0.879666156925293,"Nude","g__Cutibacterium",NA,"16S rRNA processing protein RimM",NA,NA,"Reference proteome"
"UniRef90_W4U705",7.79388447695963,0.990640034566791,1.58089731355224,0.626631487114649,0.530900823529691,0.881083536306756,"Nude","g__Cutibacterium",NA,"Ferrous iron transport protein B",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U0Z6",9.10512062443781,-0.948554923258005,1.51792918041629,-0.624900644572803,0.532036269268426,0.881868336732596,"Nude","g__Cutibacterium","Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_F9NSE2",10.7534264900932,-0.945642070723658,1.52483600525619,-0.620159851593206,0.535152550992188,0.885930404689804,"Nude","g__Cutibacterium",NA,"Toxin-antitoxin system, toxin component, HicA family",NA,NA,""
"UniRef90_W4U8B7",7.375,0.293361020601815,1.66366215260745,0.17633449203736,0.86003116583968,0.886878209767937,"Balbc","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U987",6.46342547745191,-0.921212044508074,1.49913574560557,-0.614495416581476,0.538888000914247,0.889900656596605,"Nude","g__Cutibacterium",NA,"Transport ATP-binding protein CydD",NA,NA,"ATP-binding;Membrane;Nucleotide-binding;Reference proteome;Signal;Transmembrane;Transmembrane helix"
"UniRef90_W4U9Q8",5.7831778108633,-0.796145697944449,1.29465108612962,-0.61495000967754,0.538587734730791,0.889900656596605,"Nude","g__Cutibacterium",NA,"Preprotein translocase subunit SecE",NA,NA,"Reference proteome"
"UniRef90_W4U133",5.42342656578194,-0.787577479733104,1.28399862391938,-0.613378756847137,0.539625928996138,0.890015008046913,"Nude","g__Cutibacterium","Magnesium transporter",NA,NA,NA,"Reference proteome"
"UniRef90_W4TLF8",5.25,-0.263031637539145,1.5385744843793,-0.170958013544115,0.864256779829905,0.890277414061343,"Balbc","g__Cutibacterium","Ferritin",NA,NA,"Iron-storage protein","Cytoplasm;Iron;Iron storage;Metal-binding;Reference proteome"
"UniRef90_UPI00025510DC",6.45314683791475,0.884130000955294,1.44455171464511,0.612044547794193,0.540508284236822,0.890366988018825,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_A0A371N6V8",9.36373001512228,-0.892396581277757,1.46921341723353,-0.607397516800591,0.543587136030236,0.89171957961375,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4TQW1",5.61922115078891,-0.796705633015295,1.31097797908325,-0.607718547318715,0.543374159610496,0.89171957961375,"Nude","g__Cutibacterium",NA,"Alpha,alpha-trehalose-phosphate synthase",NA,NA,"Reference proteome"
"UniRef90_W4U370",19.8228519054005,-1.04024034207397,1.71378301952816,-0.606984857604886,0.543860961281624,0.89171957961375,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4UAZ9",5.09587043270346,0.827247419668452,1.36338165608191,0.606761442020425,0.544009240155045,0.89171957961375,"Nude","g__Cutibacterium",NA,"DNA-binding response regulator",NA,NA,"DNA-binding;Phosphoprotein;Reference proteome"
"UniRef90_W4TV17",8.03382759498314,-0.951411146596498,1.57252374228534,-0.605021800951518,0.545164511270894,0.892514101477933,"Nude","g__Cutibacterium",NA,"Integral membrane protein TerC",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UIU1",5.71907852656185,-0.77250639878691,1.28466983384939,-0.601326798864863,0.547622343580528,0.895436534773566,"Nude","g__Cutibacterium","DUF3566 domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_U7MC06",7.18612653621752,-0.914478929593202,1.5362052717001,-0.5952843323999,0.551653427004063,0.897168071260861,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_UPI0009393037",6.71865831066305,0.86375259369166,1.45910289207349,0.591975109078293,0.553867256334968,0.897168071260861,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_UPI0009E09687",24.181383770493,1.00923003086401,1.69004886162946,0.59716026783448,0.550400383405404,0.897168071260861,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4TQJ6",6.31842868505966,-0.887946273540894,1.4941377628488,-0.594286748932634,0.552320339950685,0.897168071260861,"Nude","g__Cutibacterium",NA,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase",NA,NA,"Aminotransferase;Pyridoxal phosphate;Reference proteome;Transferase"
"UniRef90_W4TU88",14.5863624328931,-0.998159095931476,1.68702913052096,-0.591666781487786,0.554073744986046,0.897168071260861,"Nude","g__Cutibacterium",NA,"Cell division protein FtsQ",NA,NA,"Cell cycle;Cell division;Reference proteome"
"UniRef90_W4U168",6.76158897234762,-0.903404631553889,1.51737493779403,-0.59537337084746,0.551593921506884,0.897168071260861,"Nude","g__Cutibacterium",NA,"Deoxyribonucleoside regulator DeoR",NA,NA,"Reference proteome"
"UniRef90_W4UI98",5.34704715344912,0.819756313976218,1.38101307310585,0.593590553152851,0.552786000990579,0.897168071260861,"Nude","g__Cutibacterium","Toxin-antitoxin system HicB family antitoxin",NA,NA,NA,"Reference proteome"
"UniRef90_W4UKG9",8.4370984217758,-0.848670893296986,1.43320984101551,-0.592146989931113,0.553752163159244,0.897168071260861,"Nude","g__Cutibacterium",NA,"Heat shock protein 60 family chaperone GroEL",NA,NA,"Reference proteome;Stress response"
"UniRef90_W4THS8",4.25,0.222393491297793,1.41163902220965,0.157542748393055,0.87481712016099,0.899221889607542,"Balbc","g__Cutibacterium",NA,"PTS system",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TV33",4.25,0.222393491297793,1.41163902220965,0.157542748393055,0.874817120160991,0.899221889607542,"Balbc","g__Cutibacterium",NA,"Alpha-ribazole-5'-phosphate phosphatase",NA,NA,"Reference proteome"
"UniRef90_W4TXA7",8.03496971700491,-0.8337037547353,1.42125905533029,-0.586595210499153,0.55747560012421,0.901579615753734,"Nude","g__Cutibacterium","DNA replication and repair protein RecF",NA,NA,"The RecF protein is involved in DNA metabolism; it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP","ATP-binding;Cytoplasm;DNA damage;DNA repair;DNA replication;DNA-binding;Nucleotide-binding;Reference proteome;SOS response"
"UniRef90_A0A3A8W8X4",6.25,-0.219963091540922,1.45030443843987,-0.151666840223934,0.879449712222741,0.90301481705186,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4UGV7",7.27202357761836,-0.81492580282139,1.39537409226882,-0.584019588249884,0.559207133300106,0.90328239614374,"Nude","g__Cutibacterium",NA,"Histidinol-phosphatase",NA,NA,"Magnesium;Metal-binding;Reference proteome"
"UniRef90_D1YFE9",13.4095618794623,0.888911892499023,1.52474514674437,0.582990471815583,0.559899714467562,0.903304872674334,"Nude","g__Cutibacterium","Hydrolase_4 domain-containing protein",NA,NA,NA,""
"UniRef90_Q6A7Z9",6.625,0.24220287943436,1.62208243762068,0.149316011206946,0.881304281784267,0.903950216219837,"Balbc","g__Cutibacterium",NA,"3-isopropylmalate dehydratase large subunit",NA,NA,"Iron;Iron-sulfur;Lyase;Metal-binding"
"UniRef90_W4TRR3",4.875,0.213404955098853,1.45722009643756,0.146446618201712,0.883568827974048,0.904336471366601,"Balbc","g__Cutibacterium",NA,"Histidinol-phosphate aminotransferase",NA,NA,"Aminotransferase;Reference proteome;Transferase"
"UniRef90_W4UAP0",446.125,0.330899317976838,2.24736351489755,0.147238893834193,0.882943462287978,0.904336471366601,"Balbc","g__Cutibacterium",NA,"ABC transporter",NA,NA,"Reference proteome"
"UniRef90_W4U4Z7",6.33842547745191,-0.867386288439187,1.49329164888972,-0.580855246250187,0.561338017123381,0.904528935582591,"Nude","g__Cutibacterium",NA,"Dihydrolipoamide acyltransferase",NA,NA,"Acyltransferase;Reference proteome;Transferase"
"UniRef90_A0A3A8VUV1",7.625,0.210898787110083,1.50932195010125,0.139730815612889,0.888872677914712,0.906866121581567,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4U5M6",4.75,-0.206448607284146,1.45825159770769,-0.141572694045852,0.887417536644153,0.906866121581567,"Balbc","g__Cutibacterium","Class I SAM-dependent methyltransferase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U743",4,-0.195918316874345,1.40220873861844,-0.139721220869996,0.88888025904498,0.906866121581567,"Balbc","g__Cutibacterium",NA,"Ribose 5-phosphate isomerase B",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4TRZ0",3.625,-0.189032138002339,1.36777851887946,-0.138203762811835,0.890079381343156,0.907123454602918,"Balbc","g__Cutibacterium",NA,"Acetyltransferase family protein",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4UA46",6.25,-0.219962484975978,1.61003061627415,-0.136620063465006,0.89133111685391,0.907433804405999,"Balbc","g__Cutibacterium",NA,"DedA protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_E4HPF2",7.28131527340164,0.857460082954496,1.48859230550119,0.576020767933368,0.564601144198678,0.908686968474535,"Nude","g__Cutibacterium","TFIIB-type domain-containing protein",NA,NA,NA,""
"UniRef90_W4TYQ3",5.43568112637832,-0.749006067397778,1.30441695280492,-0.574207553640857,0.565827358389442,0.909560644947279,"Nude","g__Cutibacterium","DinB_2 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_A0A371N874",9.5,-0.206447230443031,1.57215625766436,-0.131314701981172,0.895526361999423,0.910737000844424,"Balbc","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_U7JJN6",6.31868774550934,-0.773696996702371,1.35899942051008,-0.569313706117677,0.569143266995536,0.913787320109842,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_Q6A5L3",12.8827533454438,0.843222924920376,1.49270594982661,0.564895534193002,0.572144821400058,0.917499707570454,"Nude","g__Cutibacterium","Putative 3-methyladenine DNA glycosylase",NA,NA,NA,"DNA damage;DNA repair;Hydrolase"
"UniRef90_W4U3C8",14.375,0.204095124031875,1.70458545126165,0.119732996595046,0.904694660875149,0.919085350072527,"Balbc","g__Cutibacterium",NA,"DNA polymerase I",NA,NA,"Reference proteome"
"UniRef90_A0A134C920",1.4939373934767,-0.178324271547588,1.50909454373818,-0.118166401361349,0.905935811229387,0.921771595656089,"Nude","g__Veillonella","30S ribosomal protein S18",NA,NA,"Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit","Ribonucleoprotein;Ribosomal protein;RNA-binding;rRNA-binding"
"UniRef90_D1YP03",1.50488399483848,-0.147865090935944,1.50571805556826,-0.0982023761946181,0.921771595656089,0.921771595656089,"Nude","g__Veillonella",NA,"Uncharacterized protein",NA,NA,""
"UniRef90_T0STR3",1.6471898125416,0.176252884825459,1.487455111586,0.118492910107068,0.905677112436296,0.921771595656089,"Nude","g__Veillonella",NA,"Uncharacterized protein",NA,NA,""
"UniRef90_A0A1N4YDI5",5.49072441868629,-0.805379588681286,1.44854250814438,-0.555993064858688,0.578215595753087,0.922673757165828,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_A0A371N6W9",5.27321951679874,-0.797967426236854,1.4382724075468,-0.554809660569039,0.579024858646511,0.922673757165828,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_E6D866",4.93867532070059,-0.7050550394012,1.2727988956201,-0.553940643590596,0.57961946844165,0.922673757165828,"Nude","g__Cutibacterium",NA,"Phosphate transport system regulatory protein PhoU",NA,NA,"Phosphate transport;Transport"
"UniRef90_F9NUX0",7.27233288881121,0.85985792386898,1.55758475259302,0.552045673558062,0.580917061235886,0.922673757165828,"Nude","g__Cutibacterium",NA,"Heavy metal-associated domain protein",NA,NA,""
"UniRef90_G4CUD4",9.07825463749658,-0.825383699804859,1.49457813717734,-0.552251956102931,0.580775742016982,0.922673757165828,"Nude","g__Cutibacterium","Disulfide bond formation protein B",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_Q6AAU3",7.1894010373079,-0.781234700906044,1.39883040074519,-0.558491365707995,0.576508898852656,0.922673757165828,"Nude","g__Cutibacterium","Serine hydroxymethyltransferase",NA,"One-carbon metabolism; tetrahydrofolate interconversion","Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism","Amino-acid biosynthesis;Cytoplasm;One-carbon metabolism;Pyridoxal phosphate;Transferase"
"UniRef90_W4U1F6",6.6443045566718,0.78582037155815,1.41377205326936,0.555832441121562,0.578325405988729,0.922673757165828,"Nude","g__Cutibacterium",NA,"ABC transporter permease protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4ULD8",7.78382759498314,-0.86492995029611,1.56397241903607,-0.553034017587854,0.580240116713002,0.922673757165828,"Nude","g__Cutibacterium",NA,"Nucleoside ABC transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_G4CZV8",6.40473307330943,-0.745411272656587,1.3606869994593,-0.547819794671951,0.583815645351677,0.926172376594853,"Nude","g__Cutibacterium",NA,"3-oxoacyl-[acyl-carrier-protein] synthase II",NA,NA,"Acyltransferase;Reference proteome;Transferase"
"UniRef90_Q6A9N9",10.3254609147256,0.861933148491209,1.57808399844045,0.546189651085125,0.584935579163924,0.926844352222836,"Nude","g__Cutibacterium","Putative fluoride ion transporter CrcB 2",NA,NA,"Important for reducing fluoride concentration in the cell, thus reducing its toxicity","Cell membrane;Membrane;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4TTB5",8.29868312521459,0.753474258843992,1.38258630342765,0.54497448511967,0.585771066049282,0.927064552808079,"Nude","g__Cutibacterium","Signal peptidase I",NA,NA,NA,"Hydrolase;Membrane;Protease;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TLG6",7.34328217863449,0.808726715422672,1.49131303727353,0.542291722267255,0.587617557155907,0.928882385480419,"Nude","g__Cutibacterium","Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_U7MA84",6.40579926284373,-0.742789825888648,1.37784811827903,-0.539094125132174,0.589821909092656,0.930157536732612,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_W4U750",7.85329829828855,-0.771786695201678,1.42906479251944,-0.540064172906408,0.589152777251558,0.930157536732612,"Nude","g__Cutibacterium",NA,"Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate",NA,NA,"Reference proteome"
"UniRef90_Q6AAU8",9.39468980035212,0.812226627993171,1.51208794123794,0.537155681122754,0.591160081656269,0.931164578324845,"Nude","g__Cutibacterium","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",NA,"Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 3/5","Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate","Gluconeogenesis;Glycolysis;Isomerase"
"UniRef90_W4ULX9",4.625,-0.147555112494286,1.44833382386155,-0.101879214628071,0.918852548429117,0.932479598935482,"Balbc","g__Cutibacterium","N5-carboxyaminoimidazole ribonucleotide mutase",NA,"Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate from 5-amino-1-(5-phospho-D-ribosyl)imidazole (N5-CAIR route): step 2/2","Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)","Isomerase;Purine biosynthesis;Reference proteome"
"UniRef90_A0A2B7IH43",15.7889382015273,0.838170206502665,1.57814267912133,0.531111804776319,0.595341304362412,0.934273005165278,"Nude","g__Cutibacterium",NA,"Succinate dehydrogenase",NA,NA,""
"UniRef90_A0A2C6LK01",14.8606066037705,0.800823780738901,1.5374652425504,0.520872770697869,0.602455405080636,0.934273005165278,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,""
"UniRef90_A0A371NBC1",11.3016885390514,-0.819586476857782,1.57612313103635,-0.520001553634251,0.603062492234562,0.934273005165278,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
"UniRef90_D4HBJ9",8.57866988980647,-0.76175749729918,1.474345793973,-0.516674921455455,0.605383105479338,0.934273005165278,"Nude","g__Cutibacterium",NA,NA,NA,NA,""
